id,Arrival,Departure,energy
1,73,80,34.64341654612879
2,98,104,24.73319383490028
3,76,80,12.40135555053962
4,81,90,56.68446704768296
5,58,69,66.0
6,82,93,66.0
7,54,60,21.97503343310175
8,69,78,58.84083192433263
9,67,71,19.55274651896233
10,73,77,20.14441355131694
11,80,88,51.14911830221546
12,64,75,66.0
13,84,90,27.39953940010581
14,80,87,35.59226806025309
15,89,95,28.66347869508319
16,83,90,35.45334744439408
17,90,96,29.83891219474215
18,96,103,35.70100575126505
19,82,89,32.91135718127086
20,74,81,35.98909872510723
21,78,87,61.75525875351678
22,75,81,32.24730730125944
23,100,107,33.3657538415948
24,69,76,38.36229682187051
25,87,96,64.07226723126628
26,77,83,30.37898337076405
27,67,74,36.01044956186495
28,87,91,19.97065406007638
29,110,121,66.0
30,89,95,25.94494100710232
31,85,96,66.0
32,82,89,41.63506678254726
33,73,81,50.39226139460231
34,97,103,30.06046721015255
35,64,70,27.1837114245316
36,93,99,31.09022812639985
37,107,116,58.16139901095308
38,88,97,57.52557940164844
39,73,81,47.36068464635737
40,105,111,30.21881848591089
41,70,76,25.94411013481202
42,66,73,33.11503139858861
43,79,90,65.04956462297541
44,79,86,40.02859339593358
45,85,92,33.50010781624104
46,93,97,19.69613936302672
47,68,75,40.69407273965501
48,68,74,24.129140420063
49,71,79,46.67419072151415
50,68,74,24.51486293888581
51,72,79,41.58275110828542
52,82,88,24.92433875956115
53,73,79,22.2545744282723
54,79,86,36.45910821237091
55,42,48,31.95818767651334
56,98,107,59.70174931148797
57,79,85,23.53476129618063
58,60,69,58.88484991799385
59,89,100,66.0
60,88,92,13.7629510596608
61,57,63,21.61585854593121
62,72,78,24.87997618732041
63,103,109,24.54229216352623
64,60,67,38.81353819214704
65,81,89,47.0185904575938
66,46,53,36.59697805233298
67,52,58,27.65047008499257
68,82,89,34.65609383025557
69,81,87,29.86937065987628
70,69,76,33.21237050878135
71,99,106,36.86975205962921
72,88,92,12.80459452326039
73,113,122,62.07921046810707
74,84,92,51.22404058339487
75,79,85,24.04021773158869
76,65,71,25.67556845839566
77,99,103,16.12372707911512
78,75,84,58.79632459139246
79,87,93,29.52985217174775
80,85,91,28.5573483119707
81,78,89,66.0
82,95,101,31.5706336124409
83,62,66,15.54389204786904
84,62,68,24.51011805794354
85,106,112,29.689736897028
86,72,78,29.52626335811707
87,96,102,29.52868085446626
88,95,106,66.0
89,66,72,23.24813030068449
90,102,109,35.09888946588489
91,99,103,20.19684033606288
92,78,86,44.31075819537536
93,71,82,66.0
94,98,105,37.50711195638797
95,61,67,29.34769557918408
96,77,83,22.56391408682387
97,97,104,40.91694671614947
98,62,69,33.51385261281184
99,75,86,65.07563346582046
100,78,85,37.09241330010001
101,104,111,37.70687032168949
102,78,85,36.86103074912688
103,90,94,16.94068241118953
104,96,103,40.18768585181492
105,84,91,41.52743865085258
106,87,96,57.66954580761266
107,87,94,40.23930335159187
108,80,84,12.67631214258973
109,91,98,38.10138539231723
110,60,66,28.21309607068253
111,107,114,41.15555871725929
112,88,94,25.95622689801795
113,66,73,32.42237045396033
114,68,79,66.0
115,54,63,61.87853445029547
116,87,93,28.92684917052601
117,91,97,27.15085965435864
118,70,77,34.0495297556031
119,69,76,37.6759112571219
120,56,67,66.0
121,51,58,36.99905975482322
122,82,86,19.55144072134345
123,82,89,41.97841174317821
124,81,87,24.33381061649898
125,64,73,54.22473936959113
126,74,85,66.0
127,92,99,33.25080071252745
128,62,68,21.8751867009356
129,61,68,40.63007918387655
130,90,96,29.50138439271526
131,96,102,27.70992212074768
132,88,95,32.35924004965116
133,107,116,59.79675761917616
134,76,84,50.42610802651844
135,87,94,36.9441440478502
136,67,74,32.44296014688014
137,69,78,59.34483112575889
138,72,81,54.87308686722254
139,90,96,31.73670327797189
140,62,66,16.87506123204658
141,90,96,29.02103435604207
142,74,81,37.65118036921808
143,85,91,28.67641265983902
144,88,97,59.10282921272216
145,78,86,46.8362044477587
146,82,86,10.9459423962089
147,67,76,62.78239639545494
148,65,74,61.37019032113395
149,103,109,26.33839218658293
150,88,96,45.50935504896581
151,103,110,37.63363766354986
152,90,99,58.3741788553992
153,95,103,51.47358345944109
154,84,91,33.20053546261258
155,72,79,33.78172823308648
156,69,80,66.0
157,78,89,66.0
158,102,109,39.84433919596189
159,84,93,60.113112851638
160,87,93,28.08105986014359
161,64,71,35.0506276750361
162,102,106,20.75306077666377
163,95,102,42.7928081439278
164,101,110,58.29634431792552
165,72,76,20.01348092579258
166,95,99,15.76732670691947
167,111,119,43.20496845931003
168,64,75,66.0
169,94,105,66.0
170,108,115,37.26588401172609
171,109,115,30.84186884466789
172,75,84,60.79783448615401
173,101,107,21.88381612589663
174,97,104,34.58890827210436
175,90,96,30.11457113467814
176,42,48,27.74782466313241
177,81,88,33.87115385906679
178,100,107,36.61640490254052
179,82,88,29.86797326629917
180,70,74,20.26665150523117
181,57,63,26.29656264124375
182,63,69,26.47812334892073
183,77,83,26.07419575031075
184,73,79,29.31715887267442
185,102,111,58.01259711024188
186,82,89,40.44736868134427
187,77,83,31.609103172844
188,61,72,66.0
189,108,112,15.92020516613227
190,81,88,38.34162770198513
191,74,80,28.58160304607021
192,54,61,32.88851613019341
193,85,91,31.62042755823893
194,62,68,27.7348864393767
195,86,97,64.60274354397689
196,64,71,33.4584339426533
197,90,97,35.15280974335235
198,79,86,33.82216349576098
199,64,73,61.22823122014704
200,87,93,31.58069373917784
