id,Arrival,Departure,energy
1,175,181,30.22941118233806
2,203,207,20.60906685118584
3,173,181,44.08965985959546
4,208,212,21.46544450618566
5,155,161,29.15924437731579
6,165,176,66.0
7,144,155,66.0
8,74,78,18.07692347608675
9,165,176,66.0
10,174,181,37.46446557408947
11,160,168,53.60327259468974
12,161,168,35.07865809076589
13,126,135,63.98923217765212
14,167,176,61.32980935786708
15,136,144,51.82308320371492
16,154,161,35.17755484971816
17,218,226,46.94719878674358
18,157,168,66.0
19,208,214,23.00506962614488
20,156,167,66.0
21,160,171,66.0
22,220,229,62.01570233643331
23,217,226,56.27407523531018
24,162,169,36.71794568925171
25,150,156,23.19228057394461
26,187,193,23.47070988762972
27,141,147,31.07541165541048
28,164,168,13.8054497681995
29,173,179,31.88080042030236
30,137,145,46.13067832478497
31,162,171,58.88222818693285
32,178,185,39.89048833348289
33,171,177,22.01082096070967
34,115,121,26.25034423467966
35,181,187,31.35712434874012
36,195,204,53.78078749582734
37,178,187,62.06109633683621
38,179,183,14.84980150315021
39,134,142,48.16715019316463
40,106,110,19.59242950186984
41,166,170,20.00935717510579
42,162,169,33.79839109040731
43,183,194,66.0
44,156,162,26.03936523196
45,163,169,30.41332743723779
46,199,205,23.91412371772874
47,160,167,36.14185841623499
48,161,168,33.34957132759814
49,195,201,25.25209915251506
50,181,189,48.86145014434229
51,162,168,23.77849511859145
52,181,188,33.65891498128642
53,134,140,28.90448952248988
54,166,175,57.17030509552321
55,141,147,26.3901154628092
56,160,168,53.34950081962059
57,139,143,17.41314336942159
58,197,205,45.3136100175879
59,171,178,35.72067313677287
60,134,143,62.38160518773005
61,162,170,52.81613526183571
62,130,141,66.0
63,172,178,25.28602090176322
64,218,224,29.51753781815223
65,180,186,30.72731096764945
66,189,196,40.28865293233806
67,167,175,47.53080497696972
68,139,143,20.86801441180904
69,115,121,29.44174749349707
70,116,125,54.58419259228975
71,103,107,19.03198532954134
72,140,144,20.31808072731593
73,108,115,42.33389077391742
74,161,169,43.74807440951928
75,155,161,22.11645518727675
76,168,177,59.0529746102634
77,225,233,44.37699689497634
78,149,155,32.21298912053888
79,157,163,31.37187329957861
80,166,174,51.1347060403951
81,156,165,57.70349733229456
82,151,158,33.38446328630808
83,178,184,25.2628246429429
84,109,115,31.48625724980506
85,157,168,66.0
86,177,184,35.70492722520835
87,181,185,20.52266443063556
88,203,214,66.0
89,197,203,23.83032402135773
90,164,170,26.87847768424618
91,135,142,42.44555095010553
92,135,142,35.06179213760619
93,88,99,66.0
94,176,184,43.90978893191133
95,161,167,23.75447686907536
96,207,218,66.0
97,153,159,25.68452337421363
98,177,181,18.2983217845304
99,157,163,27.88240103315294
100,154,162,43.7560268339607
101,157,163,24.21344154246921
102,169,178,57.69562469712833
103,192,199,40.66233402609439
104,168,175,33.66149839338605
105,163,172,54.33113478891524
106,150,157,38.24833723255581
107,100,106,28.52620827001133
108,120,131,66.0
109,200,206,30.55346259682696
110,168,174,31.77197545880252
111,126,132,25.31613524288799
112,176,180,21.36029297256351
113,181,190,59.44091865868063
114,93,99,28.21735368080153
115,119,127,43.72373439997017
116,143,149,31.84910365430699
117,144,152,46.54450751268811
118,161,167,23.03272285293605
119,149,155,25.36891828548075
120,181,187,27.70299561643651
121,126,134,50.10759818284207
122,151,158,32.31655940021789
123,167,173,21.68611978186086
124,101,107,26.34361634482369
125,150,161,66.0
126,181,187,28.0176937054481
127,170,181,66.0
128,157,163,29.04162648282646
129,149,156,36.76566114870774
130,79,87,45.38036976847808
131,146,152,29.41744820251768
132,144,150,31.89162625746625
133,190,197,34.97899042196677
134,135,144,56.02653830329819
135,167,174,39.51055204926614
136,162,168,29.83779077330801
137,184,190,24.02292287107576
138,136,145,58.80380421489411
139,184,193,54.76328002828254
140,190,199,60.18796489345741
141,164,170,24.94108026536205
142,202,213,64.60275424545915
143,167,178,66.0
144,193,202,60.6139716270734
145,182,190,51.72290505290694
146,169,175,30.30052355284509
147,217,226,64.38589193080813
148,146,152,27.21757669245869
149,172,178,22.63378103920338
150,134,142,46.73352763284484
151,172,178,22.3282096255707
152,194,198,17.98725226585492
153,169,180,66.0
154,136,142,23.81861206583375
155,131,142,66.0
156,180,187,40.00418288866705
157,149,157,45.45480140906181
158,146,157,66.0
159,161,167,26.26362703296895
160,153,157,20.44877589030677
161,168,175,34.56227413937076
162,194,198,14.28400783449666
163,176,180,21.19494624526869
164,202,208,21.76729521637966
165,161,167,29.5704682755545
166,159,166,35.14755837133876
167,156,162,31.51865042996974
168,145,149,20.03321935996307
169,161,167,28.00604019552018
170,180,188,45.18805003242777
171,120,124,18.08790251686076
172,170,174,17.64629218525349
173,119,130,66.0
174,125,132,35.64327622784705
175,102,109,36.47260643081596
176,190,198,46.48104443683128
177,170,176,26.2588495190999
178,141,150,58.7443875084511
179,105,111,28.0509785471962
180,175,179,21.24393359306579
181,118,124,23.43772949524288
182,154,160,23.36367977790574
183,126,132,29.89909424654232
184,197,205,46.75645998015032
185,185,192,36.98686966679676
186,137,144,34.2914391553615
187,108,115,42.75586173099924
188,153,159,24.9586405557634
189,178,184,22.40263809549949
190,188,199,66.0
191,172,183,66.0
192,171,177,25.54881328791287
193,148,154,30.68448763284051
194,156,165,62.04830183789785
195,165,172,36.93753269918947
196,150,157,41.11966184479685
197,175,181,23.93199803721806
198,144,150,22.39684213287859
199,181,187,29.38391091330379
200,131,138,42.96856376498076
201,177,181,18.77053376604421
202,150,156,30.53261443296785
203,227,235,46.02948690146503
204,224,231,38.369156496556
205,143,152,57.57821090151675
206,149,155,28.64137846188066
207,168,174,31.59424471245374
208,152,161,58.39970061584586
209,179,185,31.35474029838137
210,173,179,27.74931853031354
211,155,164,60.8308275440492
212,189,198,54.13865926738508
213,168,172,21.39831598448362
214,156,163,41.96959241711602
215,191,200,59.41455076029737
216,121,127,28.2356654232824
217,89,96,37.34250266253602
218,179,183,20.11807992382172
219,173,179,22.57666722964106
220,170,177,32.6648555699459
221,169,176,41.18545184776453
222,140,151,66.0
223,173,181,51.35296071640482
224,203,210,40.2591564006254
225,157,163,24.20476631109142
226,106,114,51.47180095479438
227,201,212,66.0
228,133,139,22.33209195600596
229,167,176,59.04627933772444
230,166,172,24.51959640917313
231,133,144,66.0
232,133,139,26.1783731890131
233,183,192,62.77591015797911
234,196,200,16.62410292340559
235,155,163,52.08121133470716
236,161,172,66.0
237,94,103,55.71287539358023
238,204,215,66.0
239,152,158,24.2139468658422
240,185,194,59.83343987145079
241,125,132,35.01416669001984
242,195,201,27.99205175085455
243,124,130,31.41236080644617
244,185,191,28.58882585675732
245,155,162,33.61392197240987
246,166,170,11.149929127632
247,187,195,52.23693430640581
248,127,135,43.47278441156854
249,201,210,54.47890889130646
250,123,129,25.06199283648095
251,202,209,38.82953065348316
252,183,189,27.74543832673927
253,130,136,30.38200026306246
254,145,151,30.41097115033915
255,117,123,30.34918077278604
256,184,191,40.50971005738334
257,159,168,56.01802129605283
258,158,164,22.7757935607919
259,130,136,24.95525692382519
260,174,180,22.63412847473132
261,148,155,37.03744382869198
262,123,130,33.7168126808921
263,156,162,26.70891507266633
264,221,228,32.4236804147158
265,193,200,35.22891693956312
266,183,189,29.59664559219349
267,187,194,35.17454504033478
268,144,151,33.13577724701234
269,168,177,59.61043367617139
270,192,203,66.0
271,138,142,20.74580662478035
272,187,198,66.0
273,159,166,33.07455868267088
274,168,175,35.66342662933817
275,161,172,66.0
276,164,173,60.75423590984706
277,137,144,40.61498364462765
278,122,126,21.10596964359889
279,174,180,22.96069031967963
280,178,185,36.46229202510388
281,169,175,27.88777365789801
282,155,163,48.80125630119804
283,139,143,18.6696318152398
284,139,148,54.47586854740014
285,127,136,54.07403610341012
286,120,129,58.0559635894213
287,129,136,37.95031964596877
288,103,109,30.44804896793634
289,146,152,30.0005902429656
290,178,185,39.80963052724488
291,150,159,64.48703307547946
292,165,171,32.07124629976531
293,186,192,30.0837959491408
294,168,176,48.10839408534867
295,189,195,31.62262517788283
296,179,188,56.35095930903513
297,190,196,27.3302623037015
298,180,188,47.63040903476772
299,221,227,27.53919149721325
300,163,170,34.49536074914497
301,142,149,36.8711727712486
302,210,217,37.77444677118048
303,172,178,22.86391658284411
304,128,136,47.90771225112569
305,202,208,25.82481986648089
306,124,130,29.18205515421216
307,159,166,35.03033552434316
308,211,218,34.15025718719581
309,186,197,66.0
310,130,136,29.75009871492005
311,153,160,34.36743605137924
312,143,150,38.46231269965671
313,141,148,33.65821010904665
314,156,162,30.64455074100094
315,159,166,35.42890050278415
316,246,255,64.31736724700303
317,135,142,32.7952750022485
318,206,213,35.46495121557287
319,153,159,25.8965307149256
320,175,186,66.0
321,159,168,61.59012445715594
322,128,134,29.37178251467406
323,157,164,40.4468945780981
324,142,148,30.25864066051374
325,170,179,61.76805607393694
