id,Arrival,Departure,energy
1,8,12,28.55571044674054
2,10,19,64.6152894696012
3,12,16,30.26294129709242
4,9,13,22.97940322790125
5,10,15,37.70416347585227
6,7,12,40.68804342502621
7,8,13,37.94908685193771
8,9,16,55.28756507089102
9,11,16,42.94136855080379
10,9,17,66.0
11,8,17,66.0
12,8,13,33.03437125509281
13,9,13,31.15558324883466
14,9,13,22.53952854089653
15,9,14,42.24506165561631
16,11,16,41.53620031382852
17,6,10,24.37824862341251
18,6,13,64.19977857512835
19,9,13,26.16455634416351
20,10,18,63.43425427968479
