id,Arrival,Departure,energy
1,12,19,33.66237139509166
2,16,23,32.68270037291496
3,12,19,36.22045725102346
4,13,20,36.05714511319873
5,9,16,36.63817694525629
6,8,14,22.68865466329469
7,10,17,33.72901340369196
8,14,21,35.4020941087211
9,17,26,55.80216415034037
10,12,18,29.18731346716526
11,14,22,44.20767483719398
12,11,20,54.38141913678075
13,14,23,63.72716396422017
14,7,13,29.2259080089757
15,13,19,27.29609982822789
16,13,24,65.95892019447078
17,13,17,19.68988325920503
18,12,21,63.0588203045799
19,8,14,23.26159495030929
20,11,19,48.21598822937091
21,11,20,62.59266527307273
22,13,22,54.67320792590637
23,14,21,39.81005481535296
24,13,20,41.20591950201936
25,15,26,66.0
26,11,18,34.88476391410353
27,13,21,49.86573418454294
28,11,20,54.39929005055207
29,15,22,36.54835757029257
30,14,21,33.22949278545007
