id,Arrival,Departure,energy
1,50,58,66.0
2,27,36,66.0
3,28,36,66.0
4,31,37,44.5208686199741
5,44,49,37.28645952714565
6,35,43,66.0
7,41,49,60.2826504433552
8,33,40,57.57133149065773
9,36,40,28.20937825494686
10,47,53,49.61511265760684
11,42,48,46.22449702707664
12,18,26,57.94147656517843
13,31,35,23.11678174377738
14,54,58,28.26851143396041
15,41,45,25.23916041025128
16,42,46,28.17585270248197
17,49,57,60.71617719608515
18,34,38,27.54764915855351
19,47,51,21.93943822758953
20,37,41,28.12940359996438
21,32,36,30.29674283683343
22,34,40,44.45916498156762
23,34,41,56.81423141970848
24,35,39,29.07370387204053
25,38,43,39.64164931509383
26,35,40,39.3073040604294
27,44,48,24.11804365451153
28,26,34,64.6218210945334
29,47,51,24.38227066316103
30,39,44,37.36820927852647
31,33,36,16.40290944301855
32,46,51,35.93899293038579
33,25,30,32.88821750103466
34,33,37,23.26140327959548
35,47,50,13.80351146521264
36,39,46,63.01902353869424
37,40,43,19.92756314007642
38,36,42,53.08528379244842
39,38,44,51.59827476151951
40,36,40,21.66928803854938
41,35,40,42.29920122142754
42,47,51,27.39403720769214
43,31,35,30.87723412291394
44,38,42,28.42669831875732
45,46,51,32.67993416015329
46,37,41,30.50148726234957
47,45,49,31.86794180583858
48,46,51,32.43111476818834
49,51,60,65.82197612195989
50,37,42,38.32263713008656
51,38,42,27.03367720031244
52,53,57,29.55147740945429
53,45,50,35.4589731052338
54,45,50,36.45034460721086
55,26,31,38.98820669586109
56,49,53,28.51042506033875
57,29,31,5.5
58,42,47,40.02363916143533
59,32,37,37.12164792628194
60,35,39,25.64801470634048
61,48,53,37.19391938413582
62,37,45,66.0
63,27,31,23.4398538113485
64,32,41,64.82979251126889
65,46,54,66.0
66,29,33,31.28979974622415
67,53,58,35.50656713874373
68,22,30,55.07549860900856
69,46,51,37.45246668446018
70,45,53,65.2495657951188
71,24,28,28.40441802142832
72,35,38,18.70567114395323
73,48,55,57.1590165562259
74,40,45,32.53948009349121
75,31,37,49.92869767507645
76,50,58,66.0
77,44,51,54.25752641446591
78,57,62,38.12233342481055
79,43,49,49.24828476749276
80,40,47,62.15930628171997
81,29,32,16.41052056757983
82,57,60,21.17269673956272
83,35,44,66.0
84,44,50,53.01290217733406
85,50,55,33.83680245264897
86,39,43,26.50215192630782
87,40,47,53.98019375612986
88,42,46,25.83908637217789
89,45,54,66.0
90,36,41,37.77730480605834
91,42,50,66.0
92,37,41,31.25659869881582
93,40,44,23.01368690322978
94,35,39,27.31849172159737
95,28,35,55.65603810633039
96,40,47,60.94219443692017
97,47,50,15.93922262660348
98,41,46,39.82109222518278
99,40,45,34.68725034904433
100,41,45,29.83688388379125
