id,Arrival,Departure,energy
1,75,79,29.4285153510467
2,68,71,12.14165747332056
3,97,103,46.78926689260536
4,72,80,66.0
5,76,82,49.35519897003675
6,74,78,25.91996853276538
7,61,65,27.15177996151503
8,84,88,24.30543192169446
9,81,85,30.69563174221205
10,65,72,58.58902556895025
11,93,98,34.22136126274554
12,70,74,30.25549473051651
13,84,89,39.64022527587986
14,90,97,58.31562901950932
15,79,82,19.56820361470277
16,80,85,39.75731004236408
17,94,99,37.08618372118391
18,81,85,27.11674484068061
19,70,73,11.16027906937833
20,83,87,22.33456421101828
21,101,105,26.01813461347456
22,59,63,28.5492904506985
23,70,74,27.64048100143238
24,80,87,56.7245705273491
25,84,89,37.36120716701079
26,73,80,61.31442505989853
27,90,96,43.49007959127024
28,73,77,29.22849539247271
29,85,90,36.6879506472526
30,89,94,33.4365757247287
31,74,78,31.86441371473138
32,83,92,66.0
33,96,104,53.97718773619861
34,97,102,41.1526826415853
35,89,96,62.73663106931119
36,83,87,27.73576846881325
37,75,80,38.9955816124208
38,79,84,37.73937340376293
39,88,93,36.30663099700051
40,64,68,28.43244950576557
41,84,88,25.49912714148675
42,74,76,6.322372653223844
43,110,116,48.12313813017718
44,80,84,26.43524785362674
45,61,66,37.08266363104092
46,47,52,34.50756910212021
47,81,84,13.71149844095851
48,82,89,54.02263864659765
49,76,81,32.77215142384991
50,73,78,32.40708044490533
51,64,71,62.7070563637056
52,75,79,23.91944521049109
53,75,84,66.0
54,74,80,44.3432128661309
55,78,83,34.25376408330121
56,41,44,19.14039617407182
57,76,81,32.44586159311766
58,118,122,31.60745786267895
59,103,110,55.41965737274996
60,95,100,36.63957313154619
61,97,102,38.48950677817244
62,89,93,28.85429783220769
63,80,84,26.63875864990487
64,67,70,18.68284119698298
65,94,103,65.0843072909895
66,96,103,62.4720619418778
67,63,68,34.66859006140968
68,90,94,22.30473318931799
69,87,92,40.62931779128986
70,85,89,26.93693125798992
71,64,69,34.89004088151738
72,97,104,59.7020870730769
73,77,81,31.94073509682136
74,69,74,34.29168351452823
75,64,71,59.13402020005194
76,92,96,26.42849744277299
77,82,87,34.89087859813547
78,81,86,39.66758551827787
79,71,78,62.00155171442579
80,83,88,40.77177553733949
81,84,90,50.63970822874479
82,100,104,27.16466490068662
83,69,74,34.39176843143164
84,82,91,66.0
85,111,118,58.00175795934031
86,80,85,36.3920968292693
87,70,75,32.90305420889725
88,89,93,27.88682560343711
89,80,86,44.03069265100961
90,67,75,66.0
91,98,101,17.80858725861862
92,97,102,34.69314863633786
93,96,104,61.10653475533818
94,64,68,24.17161173537198
95,66,72,53.21814326820479
96,58,62,23.58084684500616
97,83,87,29.19949103661609
98,89,94,37.76331816925071
99,70,75,40.96601233160195
100,112,115,17.13221323220273
101,78,82,31.85270454262118
102,63,66,12.08819318216968
103,114,119,41.16495713078927
104,87,94,54.26435860823818
105,78,82,30.24645283992113
106,83,88,38.87303909871785
107,72,77,34.12764625273876
108,75,80,41.28838350996354
109,62,67,33.6144239671429
110,104,109,33.90303416421278
111,55,59,26.39054213199307
112,73,79,43.34835130314039
113,98,105,61.95608013255131
114,69,72,17.62481265646359
115,58,62,22.10650391793349
116,62,67,37.5094691412109
117,72,80,57.35033169603624
118,52,56,25.78974734604561
119,74,78,26.74696429604868
120,82,87,39.33809336931823
121,80,84,29.98012465442139
122,71,79,66.0
123,59,64,32.35542445824414
124,102,106,22.2786559383371
125,85,90,38.48006197287978
126,104,107,19.89340541383758
127,53,58,38.37145616135876
128,73,80,64.37028670684315
129,84,88,27.16152577528703
130,75,79,28.04080072813285
131,69,76,60.51900507030486
132,88,96,61.99330481729321
133,90,94,32.05510519811008
134,94,98,30.30006085008712
135,87,91,26.8256615229185
136,74,78,22.51136844518194
137,97,102,41.11362875236917
138,71,76,41.40299736748641
139,89,95,45.20830179030715
140,84,89,36.55581739745243
141,76,80,24.43291300984311
142,88,95,58.35090317897195
143,77,85,66.0
144,61,65,30.19959723146668
145,96,103,59.91751901902843
146,79,84,35.40411249786346
147,90,94,24.06436751248476
148,66,70,29.64978845796729
149,93,98,38.02624239051006
150,94,100,50.7951088741096
151,72,76,27.38015243566709
152,99,107,60.04586763376432
153,109,113,28.83974148353182
154,97,102,34.55406196218554
155,67,72,33.5243461862684
156,89,94,39.89780995324587
157,97,101,23.09550648785157
158,57,62,33.21749592245215
159,75,80,37.72698973225303
160,105,112,54.36391709570832
161,63,68,40.72098461712182
162,100,106,51.77893941776756
163,69,77,66.0
164,102,106,31.20236924621801
165,81,89,58.19000446670471
166,58,63,33.0363792258087
167,70,75,34.77741129536953
168,71,76,37.94575548322171
169,93,98,41.88614777928261
170,85,89,24.50333044831095
171,85,90,32.3782376773228
172,87,92,34.93179329624104
173,75,81,50.80853865957802
174,120,128,66.0
175,78,86,66.0
176,59,65,52.95172546533725
177,84,89,32.47829610216223
178,88,92,29.90968104181598
179,86,93,55.47415660953136
180,106,115,66.0
181,80,84,29.25324035054417
182,73,77,23.51722932552008
183,96,100,26.97953729760134
184,94,98,31.31165089565935
185,82,88,43.27332251081844
186,71,79,66.0
187,50,56,44.35478805649417
188,90,94,30.5142939691294
189,74,82,66.0
190,66,74,65.30985071512315
191,66,71,36.26161997746399
192,68,73,36.04972293037638
193,88,92,22.78421194439307
194,91,98,55.9187993985522
195,93,98,42.51192180445354
196,64,68,28.37562830560058
197,86,90,31.38256893098426
198,89,94,36.15680668190954
199,92,100,63.25926345330635
200,77,81,27.50099658719597
