id,Arrival,Departure,energy
1,227,235,43.96991865793889
2,148,154,26.7267770650666
3,186,195,58.84457626736238
4,130,136,22.80747756192797
5,229,235,24.00898071096855
6,134,143,56.31765907985532
7,212,219,32.62531699113106
8,155,161,22.77546994009183
9,191,198,32.85790938002911
10,299,307,48.82846060253573
11,244,250,29.23549186823822
12,209,216,40.20459420646453
13,118,124,29.96157200188438
14,232,236,19.65539903860057
15,220,226,26.10706018471829
16,212,218,31.16048144832759
17,248,255,42.11378923075159
18,192,200,51.42419940488753
19,227,234,42.15956541127468
20,183,189,22.19973331456936
21,156,167,66.0
22,243,250,34.92858872550812
23,247,253,30.62359827588895
24,187,194,40.62939305931911
25,196,203,38.28432509037002
26,280,286,26.77010701842194
27,187,193,25.04772578697596
28,181,187,29.92026326474408
29,149,155,28.00343479373864
30,197,208,66.0
31,132,140,48.96647851278808
32,281,288,33.82052945656726
33,185,191,29.99939284363866
34,229,236,41.79873966680208
35,207,214,33.12579412523653
36,193,202,62.58362439498373
37,212,218,29.15094501709423
38,237,243,25.85972091690798
39,243,254,66.0
40,114,122,48.72074112038601
41,233,244,66.0
42,244,253,58.34215165041024
43,202,209,36.14116780963904
44,181,188,34.48208425072358
45,282,289,36.64091250204633
46,189,195,23.94162812065348
47,209,216,32.47376355365542
48,229,238,58.47240528175945
49,178,184,30.4398877839219
50,216,225,63.14621859289233
51,218,225,38.40591160291103
52,238,246,53.28059334370607
53,243,249,31.63675272278586
54,193,204,64.82163207210078
55,255,263,48.53481642918579
56,143,151,49.03893811459373
57,213,221,53.5808165898227
58,150,157,32.63981275211403
59,233,239,29.15859689936278
60,216,224,50.72465298330117
61,265,271,27.85339446781972
62,265,271,30.09115374902492
63,212,219,34.87245502159412
64,165,174,57.19571881842112
65,231,240,56.22567221125688
66,145,156,66.0
67,167,176,54.92033575208249
68,282,291,63.14291780591568
69,233,237,16.33935509710034
70,156,164,49.8545178322312
71,182,186,11.60797553655522
72,160,169,57.37046523866202
73,289,297,50.02139502453284
74,197,205,47.85091472334814
75,141,152,65.69085169649165
76,161,169,45.27376939103213
77,231,237,23.20909631840436
78,220,226,23.48603990806712
79,210,216,28.5730365100179
80,214,218,13.42453534161962
81,266,277,66.0
82,223,227,21.15746254776138
83,217,221,12.21450242581028
84,219,225,26.32158809397629
85,190,197,32.42491171922235
86,181,187,24.06780820766978
87,267,276,61.88689720232298
88,153,159,22.18040008918405
89,214,225,66.0
90,175,181,25.84231500769094
91,215,219,20.87702548203064
92,208,219,66.0
93,169,176,33.22363833922061
94,152,161,64.24444353299751
95,281,292,65.83567163758153
96,184,191,38.36357687153116
97,243,250,32.55984565179985
98,167,174,35.20531227968543
99,190,197,38.06466417112648
100,210,219,56.02289072847913
101,169,177,43.52600133951562
102,130,136,26.76655405016251
103,200,204,18.22006465785162
104,190,197,34.6099608556849
105,178,184,24.89433892333972
106,178,184,30.72340143130831
107,201,209,49.24642031818973
108,197,204,35.99729948384103
109,279,285,28.0830511294716
110,204,210,30.51828591592121
111,144,151,36.65710921520403
112,187,194,36.40434306031682
113,264,271,42.82836106911516
114,169,178,61.78087728744784
115,206,212,25.12398576456285
116,236,245,56.14801545646535
117,212,219,38.57344056702198
118,330,339,57.87990738733772
119,201,207,30.36557581437588
120,158,164,32.20939056986347
121,189,198,62.48698715112803
122,148,156,50.93195180362969
123,135,144,55.33736477751651
124,206,212,27.88626022657603
125,242,248,31.75002854871122
126,221,229,46.12477914797702
127,215,223,46.10805587562361
128,164,170,28.83082078198287
129,167,178,66.0
130,206,212,27.24652115617555
131,213,219,29.41417364018842
132,179,186,42.067553609342
133,179,188,60.8282578210832
134,206,213,34.88762378837355
135,170,178,53.724772633677
136,222,229,34.76713055124785
137,152,161,62.1429013198186
138,208,214,27.59004847738989
139,210,216,29.97993201242105
140,213,222,59.90045270247133
141,198,204,29.0651623106541
142,207,213,26.65652645778047
143,240,246,23.22081705491716
144,166,173,41.55382627004239
