id,Arrival,Departure,energy
1,20,24,16.45908382046649
2,23,30,41.1821193043162
3,18,27,55.34105012746506
4,26,33,38.27027171341965
5,17,24,34.54752161185518
6,20,26,29.64863034854172
7,22,28,30.7210960973817
8,11,20,62.49653383430586
9,21,28,35.83772924790863
10,21,29,50.15191703611932
11,21,27,29.80900146289348
12,22,30,48.94076843847729
13,15,21,23.70902821278603
14,24,30,25.44759508969712
15,22,30,44.33001710236514
16,21,28,38.08475776684712
17,21,28,32.64170490379136
18,19,26,32.84020929678278
19,25,33,53.6849344207039
20,21,32,66.0
21,16,20,16.31019079015048
22,27,38,66.0
23,22,29,35.69864410337245
24,18,24,30.19653037723431
25,20,28,48.78103607219148
26,20,31,66.0
27,22,28,29.35373947613357
28,24,30,24.8819501564216
29,19,25,31.06394563947146
30,18,24,25.80971655271862
31,28,35,35.19510057922119
32,7,15,48.32386517331175
33,27,33,27.49431961727318
34,18,24,23.72768395782296
35,26,32,29.83588260962532
36,15,21,23.76781704815175
37,26,32,30.19360794805064
38,21,27,23.74545571380285
39,24,28,15.90762704079206
40,19,25,23.03060788332437
41,20,29,60.7770976971493
42,16,23,36.65000038046881
43,25,33,53.21090289772637
44,16,27,66.0
45,20,28,53.68431655389803
46,23,31,51.50690599258287
47,13,22,63.41897792045242
48,24,32,45.00729617442499
49,24,31,35.02012457550354
50,22,28,24.15197020146288
