id,Arrival,Departure,energy
1,138,145,62.44459842388549
2,91,95,24.50660133973726
3,148,153,38.88233297164061
4,109,116,55.21915503878251
5,88,91,13.36467054287408
6,96,103,60.19111547898951
7,91,94,19.0084443976615
8,148,153,37.25071085438876
9,122,127,32.55359234573607
10,145,149,26.05063084193997
11,147,151,31.77879361430726
12,95,99,31.46595487294628
13,154,158,28.23477139043105
14,104,110,51.74821550834146
15,86,95,66.0
16,97,101,25.38970812272866
17,139,141,7.368054458344623
18,128,134,48.57036244635334
19,128,133,41.70249245154675
20,132,136,32.21484223941065
21,130,138,66.0
22,131,138,60.30960680301796
23,138,142,26.92263739138956
24,129,134,34.2082286652036
25,85,89,28.2867180924997
26,129,136,58.96958794165835
27,133,137,30.21011421365499
28,110,114,23.23593342282954
29,117,121,26.61230601461519
30,143,147,22.40999938718389
31,133,141,57.54355588886911
32,114,119,41.20519792642401
33,119,124,38.25763332704756
34,140,143,15.80260979406733
35,163,169,45.19501168717623
36,98,102,25.65078593350678
37,149,154,39.13956279815658
38,109,117,66.0
39,140,147,59.06342967072527
40,116,124,65.8438753906351
41,135,139,26.18963682014137
42,119,124,41.00189294072085
43,146,150,22.1928086601315
44,131,136,32.44278992239103
45,99,103,25.25424001932592
46,147,150,13.30719277983478
47,162,169,55.31137801654186
48,111,114,17.79221052145547
49,93,100,63.67938683298295
50,132,136,22.27595079726384
51,77,81,22.57341071585465
52,123,127,28.67895058333082
53,154,161,54.37880891435047
54,94,99,34.28343608679624
55,129,134,36.04610201305768
56,132,136,31.18479084579526
57,131,138,60.62940092685699
58,74,81,55.17600311691026
59,121,126,40.6326212507005
60,112,115,18.5596959931337
61,114,119,39.07207938060778
62,98,102,25.36188791389855
63,143,149,52.98066936340025
64,134,140,47.40598955894253
65,126,130,29.1641305991125
66,126,130,27.89245299502986
67,158,161,20.4808087652551
68,147,152,38.30352750471033
69,124,132,56.15377564161111
70,141,146,38.95018596687942
71,139,144,41.6349642787083
72,115,119,27.90219069292764
73,117,125,56.15622852110675
74,114,119,35.9816769313936
75,140,144,28.5898314157613
76,153,157,31.84905073916081
77,126,131,41.6297139199437
78,114,117,20.67626642719667
79,131,136,36.88793760153114
80,104,107,17.95001571331458
81,126,133,55.6504956045119
82,157,163,48.10154233761909
83,88,92,22.96259544232639
84,146,152,51.71761154319016
85,99,103,28.24349379109071
86,116,122,44.73274949733474
87,92,95,18.7235906944926
88,153,156,17.17798615663885
89,119,123,29.28213163931888
90,114,120,47.54485360843834
91,131,139,66.0
92,136,139,13.63623393483956
93,130,136,51.47922774725527
94,161,169,66.0
95,98,104,49.88213059409308
96,97,101,29.84973470862711
97,107,112,36.73898730523921
98,159,167,66.0
99,76,83,58.75650783932358
100,99,107,66.0
101,102,106,30.17129130272081
102,107,115,66.0
103,79,84,33.55826862745177
104,123,127,30.83392732289204
105,107,111,22.65672078761622
106,135,141,47.85362183794855
107,145,153,66.0
108,106,110,31.26554402364817
109,142,150,66.0
110,111,115,28.80452389055236
111,106,111,35.90180030669402
112,129,133,23.45135148108384
113,107,115,65.63724547883353
114,161,166,38.03051986247231
115,126,130,30.87773663548118
116,62,66,30.76042358982247
117,84,87,13.31652783581297
118,86,90,26.54435364561207
119,145,152,59.57371454616867
120,115,120,42.4250786434206
121,97,105,56.6388828619137
122,133,136,18.8825589020425
123,84,88,26.82032107043685
124,122,126,27.32258625231435
125,106,111,34.43784032009696
126,102,111,65.67508937922143
127,133,141,64.91918652393497
128,148,156,62.44008317944701
129,116,121,33.03398270275159
130,106,111,32.83499529824258
131,180,185,37.59916238345934
132,105,108,16.13724454197195
133,117,121,25.13681607596447
134,139,145,52.73341327680453
135,125,132,54.71051280682123
136,120,129,66.0
137,164,172,55.46148158229041
138,188,192,23.95827582279975
139,92,100,62.47673874635268
140,81,87,45.39722515246953
141,127,135,61.09673043871427
142,122,128,46.81463409216768
143,138,143,36.75846684901466
144,154,158,28.68234804134857
145,110,116,44.65158049975354
146,147,152,41.93924527021885
147,173,179,45.19191711663525
148,94,99,42.69360274421983
149,130,134,30.68190339123302
150,135,139,31.67251260634315
151,122,126,27.94954726654947
152,186,190,30.97778140436821
153,115,119,29.11054415580409
154,130,134,21.99113942676663
155,133,136,20.77863594375454
156,133,136,19.37001645189313
157,112,117,40.99276601528917
158,116,121,36.74656876499952
159,100,108,62.7294840354277
160,73,76,20.54532085877216
161,129,134,32.63003793895426
162,96,103,59.50735486019782
163,96,100,28.48513567409927
164,142,146,28.53532896916417
165,139,143,27.44401538847037
166,135,139,29.84340743519601
167,116,120,25.3422639788831
168,108,112,24.4225521997098
169,142,146,27.07852916825232
170,118,123,36.69832786514619
171,100,104,23.97769641335526
172,79,84,32.28336350050144
173,108,113,33.43736611973491
174,122,127,42.69403906804355
175,136,139,19.97439335293453
176,153,159,46.81460252024319
177,143,148,32.92497967718492
