id,Arrival,Departure,energy
1,119,124,40.77741214920756
2,114,119,32.30629182064308
3,109,116,61.11958187797109
4,103,108,35.01347869772736
5,137,141,26.00136748447587
6,127,131,28.83772930745928
7,103,108,33.55598607281649
8,154,162,66.0
9,78,85,56.41102591314387
10,119,124,33.91413596700416
11,107,111,23.96642329333158
12,68,73,39.53825440672657
13,103,107,22.90605652111924
14,133,139,53.31371291290573
15,80,84,27.46763388669215
16,107,113,50.68592801931373
17,125,132,57.60931679832314
18,94,99,36.2783142123371
19,118,121,20.00802142791683
20,137,139,10.68739781357429
21,104,109,37.14295663111322
22,104,110,47.33344280922678
23,129,134,41.30185319406372
24,79,86,54.2012879385333
25,113,117,23.137545952221
26,116,119,17.11508242028107
27,104,108,27.36360167642135
28,121,128,60.01106263375001
29,153,159,49.41700480830713
30,106,111,32.48878917548335
31,121,126,38.07434989779097
32,161,165,31.73919212289958
33,102,107,40.59771208846137
34,128,134,45.96295591814908
35,140,145,35.18326049265687
36,141,146,33.79528704869718
37,96,103,56.36225045536461
38,132,138,52.68438203084801
39,163,171,58.11646004415251
40,164,168,27.92563964189175
41,124,128,23.43544297446905
42,96,99,19.13717171219179
43,123,128,38.25193825723014
44,139,143,29.08163462510278
45,145,149,27.82787399108162
46,79,83,21.88304649918628
47,108,111,20.47282599891082
48,108,116,63.60048036035775
49,105,113,61.40229832900872
50,122,126,22.41198919979796
51,155,158,21.11826890694077
52,123,127,26.02013487449913
53,113,118,35.43678736042838
54,84,87,13.29908397832875
55,116,120,28.82269570213298
56,111,117,52.37662095008415
57,93,98,34.55357996234924
58,151,160,66.0
59,111,116,36.10069127070081
60,99,107,66.0
61,130,136,47.1230201871987
62,112,116,30.27918079708911
63,125,128,19.77346721392205
64,102,109,54.82043161242678
65,152,157,34.32864635977843
66,107,115,66.0
67,122,127,33.49058219796439
68,153,158,32.94109497128202
69,115,120,41.06136370999971
70,158,164,53.03946031403061
71,120,128,65.258778026856
72,106,109,21.3926862119971
73,114,119,38.87524876405287
74,93,100,59.6283344108659
75,118,121,20.38628043687442
76,103,108,40.99161618886592
77,131,135,25.72029084151659
78,113,117,31.03933651549002
79,158,162,31.43523730171953
80,123,130,61.88413529558262
81,125,129,27.22990108183437
82,93,99,50.07216909596272
83,127,131,30.45974509033193
84,137,142,35.37317118584225
85,175,183,66.0
86,145,153,57.01213324039337
87,125,130,33.49689065345935
88,118,122,24.22613019808728
89,127,130,18.66997533644699
90,106,110,23.91055944374432
91,155,162,53.9636494802189
92,170,175,33.99859709580632
93,104,108,22.52014682085985
94,146,150,29.6664905248239
95,145,152,54.11975484127748
96,145,150,34.08849420365161
97,102,107,33.44149230190718
98,103,112,66.0
99,145,150,35.2010733744393
100,129,132,20.38570918875031
101,138,146,66.0
102,135,138,15.74513848592359
103,122,129,59.43681295643189
104,113,117,26.43971587175117
105,129,133,30.08305232929267
106,81,85,27.89879983273689
107,121,125,30.1959071044569
108,136,140,24.45700919772212
109,97,101,31.48921541980565
110,133,137,22.29438682195904
111,91,96,34.22042770118177
112,99,106,59.79577981187464
113,122,127,38.03920326211769
114,160,164,29.4798033783216
115,97,101,22.19051748126765
116,123,129,50.59869753548356
117,150,153,19.92675486794163
118,114,122,66.0
119,124,128,23.95692158801797
120,110,114,31.29417722134251
121,127,131,26.65975043725818
122,85,89,28.5065605889295
123,116,122,51.7743633090967
124,90,95,37.22794697742091
125,124,129,32.27702215815882
126,77,82,37.39605560512736
127,114,122,66.0
128,120,124,28.89649801437392
129,114,121,55.35007687210089
130,160,166,49.9427831551979
131,97,103,45.30462850149885
132,85,93,66.0
133,114,118,29.7909531572612
