id,Arrival,Departure,energy
1,197,203,29.61631320405328
2,115,123,50.69399827920577
3,235,244,54.11776546081104
4,205,213,43.48954690393208
5,86,92,28.7202524711768
6,173,179,28.1155911286908
7,160,162,10.08987186607832
8,189,195,22.7214930604343
9,218,225,35.31371844263019
10,174,180,28.03518445116659
11,172,179,38.66355344635156
12,228,235,39.94511485878623
13,160,166,28.70149023168681
14,197,203,28.77974617167461
15,78,87,56.33129250330915
16,207,213,25.61881617168874
17,154,160,26.7060301563808
18,182,188,29.26899076857164
19,136,143,39.77013433795147
20,229,235,25.85802962740615
21,150,159,57.70420088326853
22,200,211,66.0
23,153,159,25.03440689001673
24,158,165,34.97551572053214
25,208,214,28.49245857711369
26,157,166,61.074058428777
27,210,216,26.3076729700236
28,169,173,17.34834214459409
29,138,142,20.1353919048805
30,148,155,33.16047707065702
31,189,198,54.91232409306794
32,144,151,40.26397902621881
33,181,188,36.14400950895902
34,183,191,46.45341340303997
35,141,148,36.93823700060491
36,157,163,24.37905999427853
37,172,178,24.29123175110075
38,200,211,66.0
39,141,150,63.93808690416219
40,133,137,11.06608610627932
41,142,149,34.16982826674035
42,129,137,52.86920757086946
43,166,173,38.27990568444694
44,197,204,42.29021092778281
45,145,151,30.68716021682779
46,134,141,40.57982999356617
47,138,144,31.57546551125037
48,161,172,66.0
49,171,179,43.51748104607252
50,166,174,48.12346187460938
51,155,161,29.76408432324012
52,115,121,26.21995889822686
53,168,174,30.63732758902364
54,153,162,54.02407173632805
55,168,179,66.0
56,120,129,61.04015748163015
57,122,129,33.4554945159386
58,134,142,45.17606553996313
59,196,203,35.72596974337827
60,175,183,50.14980863198944
61,139,146,33.62289530495246
62,176,178,6.457047124429454
63,100,107,35.71271048299263
64,127,131,18.03099057485381
65,151,155,17.76476888124104
66,194,200,25.46356444231547
67,146,152,31.16583132916779
68,176,182,29.80736848800056
69,130,136,25.99504479266029
70,163,170,41.9081542312923
71,174,180,24.45015268678899
72,137,143,21.80686468080346
73,180,184,21.23608191339319
74,145,152,41.47018669690632
75,171,175,16.33704379665756
76,174,180,30.11004105110574
77,199,208,61.69019926887112
78,154,160,30.7675588964965
79,154,165,66.0
80,178,184,29.10462609507494
81,198,205,36.88130267828889
82,143,152,58.63351331992803
83,143,149,28.99972783481153
84,154,158,20.30334984341021
85,170,181,66.0
86,134,141,39.2613249745855
87,187,194,42.36790396095878
88,140,146,25.9305030375224
89,80,87,34.51949593307405
90,162,169,32.31074037983041
91,132,139,34.38722950904548
92,135,141,29.45811754038322
93,148,159,66.0
94,164,166,8.323869088263578
95,219,225,32.07006051073344
96,101,107,31.67970973589495
97,171,178,34.46017166919219
98,139,145,25.78761282166498
99,186,194,43.47919682887626
100,158,162,11.15148703669771
101,90,96,23.52060950141954
102,113,120,37.7959200104329
103,120,127,35.52596327619523
104,99,110,66.0
105,198,207,54.785470444429
106,164,175,66.0
107,155,161,28.28238029087165
108,152,161,58.89818599434814
109,126,137,66.0
110,160,166,28.50367920674955
