id,Arrival,Departure,energy
1,14,21,59.94881899947787
2,10,14,25.00667951553318
3,11,16,41.28517363704501
4,16,24,64.68092129882903
5,12,16,31.88022768173444
6,14,19,35.74935911399071
7,14,20,45.60064503670857
8,12,20,65.14380000329287
9,8,16,66.0
10,14,19,35.84891048796798
11,15,19,25.07392830919919
12,10,14,31.32975461650367
13,14,19,36.12948046328162
14,8,14,45.4656197532069
15,7,15,63.18287297226428
16,12,16,22.0858629814006
17,6,12,50.0510414261309
18,14,19,33.89644501156955
19,11,14,18.43109630345604
20,14,20,51.81867674540628
21,11,20,66.0
22,10,13,16.64294537023379
23,13,19,48.38131438684235
24,11,16,36.50947828913427
25,11,18,57.00953664579652
26,15,19,27.44455688781817
27,17,21,25.75998508935883
28,8,13,38.7371397758854
29,13,17,21.67827488583237
30,12,20,62.31096716028638
